Sample,WWTP_influence_as_tracer_mean_dist__nosed_18µm_autumn_444,WWTP_influence_as_endpoints_mean_dist__nosed_18µm_autumn_444,WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_444,WWTP_influence_as_mean_time_travelled__nosed_18µm_autumn_444,WWTP_influence_as_tracer_mean_dist__nosed_18µm_allseasons_222,WWTP_influence_as_endpoints_mean_dist__nosed_18µm_allseasons_222,WWTP_influence_as_cumulated_residence__nosed_18µm_allseasons_222,WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222,WWTP_influence_as_tracer_mean_dist__nosed_0µm_allseasons_222_,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_allseasons_222_,WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_,WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_,WWTP_influence_as_tracer_mean_dist__sed_18µm_allseasons_222,WWTP_influence_as_endpoints_mean_dist__sed_18µm_allseasons_222,WWTP_influence_as_cumulated_residence__sed_18µm_allseasons_222,WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_222,WWTP_influence_as_tracer_mean_dist__nosed_allsizes_allseasons_222,WWTP_influence_as_endpoints_mean_dist__nosed_allsizes_allseasons_222,WWTP_influence_as_cumulated_residence__nosed_allsizes_allseasons_222,WWTP_influence_as_mean_time_travelled__nosed_allsizes_allseasons_222,WWTP_influence_as_tracer_mean_dist__nosed_allsizes_autumn_222,WWTP_influence_as_endpoints_mean_dist__nosed_allsizes_autumn_222,WWTP_influence_as_cumulated_residence__nosed_allsizes_autumn_222,WWTP_influence_as_mean_time_travelled__nosed_allsizes_autumn_222,WWTP_influence_as_tracer_mean_dist__sed_0µm_allseasons_444,WWTP_influence_as_endpoints_mean_dist__sed_0µm_allseasons_444,WWTP_influence_as_cumulated_residence__sed_0µm_allseasons_444,WWTP_influence_as_mean_time_travelled__sed_0µm_allseasons_444,WWTP_influence_as_tracer_mean_dist__sed_18µm_spring_222,WWTP_influence_as_endpoints_mean_dist__sed_18µm_spring_222,WWTP_influence_as_cumulated_residence__sed_18µm_spring_222,WWTP_influence_as_mean_time_travelled__sed_18µm_spring_222,WWTP_influence_as_tracer_mean_dist__sed_allsizes_allseasons_222,WWTP_influence_as_endpoints_mean_dist__sed_allsizes_allseasons_222,WWTP_influence_as_cumulated_residence__sed_allsizes_allseasons_222,WWTP_influence_as_mean_time_travelled__sed_allsizes_allseasons_222,WWTP_influence_as_tracer_mean_dist__nosed_0µm_summer_222,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_summer_222,WWTP_influence_as_cumulated_residence__nosed_0µm_summer_222,WWTP_influence_as_mean_time_travelled__nosed_0µm_summer_222,WWTP_influence_as_tracer_mean_dist__nosed_0µm_spring_444,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_spring_444,WWTP_influence_as_cumulated_residence__nosed_0µm_spring_444,WWTP_influence_as_mean_time_travelled__nosed_0µm_spring_444,WWTP_influence_as_tracer_mean_dist__nosed_0µm_allseasons_444,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_allseasons_444,WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_444,WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_444,WWTP_influence_as_tracer_mean_dist__nosed_18µm_autumn_222,WWTP_influence_as_endpoints_mean_dist__nosed_18µm_autumn_222,WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222,WWTP_influence_as_mean_time_travelled__nosed_18µm_autumn_222,WWTP_influence_as_tracer_mean_dist__nosed_0µm_autumnspring_444,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_autumnspring_444,WWTP_influence_as_cumulated_residence__nosed_0µm_autumnspring_444,WWTP_influence_as_mean_time_travelled__nosed_0µm_autumnspring_444,WWTP_influence_as_tracer_mean_dist__nosed_allsizes_allseasons_444,WWTP_influence_as_endpoints_mean_dist__nosed_allsizes_allseasons_444,WWTP_influence_as_cumulated_residence__nosed_allsizes_allseasons_444,WWTP_influence_as_mean_time_travelled__nosed_allsizes_allseasons_444,WWTP_influence_as_tracer_mean_dist__nosed_allsizes_spring_444,WWTP_influence_as_endpoints_mean_dist__nosed_allsizes_spring_444,WWTP_influence_as_cumulated_residence__nosed_allsizes_spring_444,WWTP_influence_as_mean_time_travelled__nosed_allsizes_spring_444,WWTP_influence_as_tracer_mean_dist__nosed_18µm_spring_444,WWTP_influence_as_endpoints_mean_dist__nosed_18µm_spring_444,WWTP_influence_as_cumulated_residence__nosed_18µm_spring_444,WWTP_influence_as_mean_time_travelled__nosed_18µm_spring_444,WWTP_influence_as_tracer_mean_dist__sed_18µm_autumn_444,WWTP_influence_as_endpoints_mean_dist__sed_18µm_autumn_444,WWTP_influence_as_cumulated_residence__sed_18µm_autumn_444,WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_444,WWTP_influence_as_tracer_mean_dist__sed_allsizes_allseasons_444,WWTP_influence_as_endpoints_mean_dist__sed_allsizes_allseasons_444,WWTP_influence_as_cumulated_residence__sed_allsizes_allseasons_444,WWTP_influence_as_mean_time_travelled__sed_allsizes_allseasons_444,WWTP_influence_as_tracer_mean_dist__nosed_0µm_autumn_444,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_autumn_444,WWTP_influence_as_cumulated_residence__nosed_0µm_autumn_444,WWTP_influence_as_mean_time_travelled__nosed_0µm_autumn_444,WWTP_influence_as_tracer_mean_dist__nosed_0µm_spring_222,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_spring_222,WWTP_influence_as_cumulated_residence__nosed_0µm_spring_222,WWTP_influence_as_mean_time_travelled__nosed_0µm_spring_222,WWTP_influence_as_tracer_mean_dist__sed_18µm_autumn_222,WWTP_influence_as_endpoints_mean_dist__sed_18µm_autumn_222,WWTP_influence_as_cumulated_residence__sed_18µm_autumn_222,WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222,WWTP_influence_as_tracer_mean_dist__nosed_allsizes_spring_222,WWTP_influence_as_endpoints_mean_dist__nosed_allsizes_spring_222,WWTP_influence_as_cumulated_residence__nosed_allsizes_spring_222,WWTP_influence_as_mean_time_travelled__nosed_allsizes_spring_222,WWTP_influence_as_tracer_mean_dist__sed_18µm_spring_444,WWTP_influence_as_endpoints_mean_dist__sed_18µm_spring_444,WWTP_influence_as_cumulated_residence__sed_18µm_spring_444,WWTP_influence_as_mean_time_travelled__sed_18µm_spring_444,WWTP_influence_as_tracer_mean_dist__nosed_0µm_autumn_222,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_autumn_222,WWTP_influence_as_cumulated_residence__nosed_0µm_autumn_222,WWTP_influence_as_mean_time_travelled__nosed_0µm_autumn_222,WWTP_influence_as_tracer_mean_dist__sed_0µm_allseasons_222,WWTP_influence_as_endpoints_mean_dist__sed_0µm_allseasons_222,WWTP_influence_as_cumulated_residence__sed_0µm_allseasons_222,WWTP_influence_as_mean_time_travelled__sed_0µm_allseasons_222,WWTP_influence_as_tracer_mean_dist__nosed_0µm_summer_444,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_summer_444,WWTP_influence_as_cumulated_residence__nosed_0µm_summer_444,WWTP_influence_as_mean_time_travelled__nosed_0µm_summer_444,WWTP_influence_as_tracer_mean_dist__nosed_0µm_autumnspring_222,WWTP_influence_as_endpoints_mean_dist__nosed_0µm_autumnspring_222,WWTP_influence_as_cumulated_residence__nosed_0µm_autumnspring_222,WWTP_influence_as_mean_time_travelled__nosed_0µm_autumnspring_222,WWTP_influence_as_tracer_mean_dist__nosed_18µm_spring_222,WWTP_influence_as_endpoints_mean_dist__nosed_18µm_spring_222,WWTP_influence_as_cumulated_residence__nosed_18µm_spring_222,WWTP_influence_as_mean_time_travelled__nosed_18µm_spring_222,WWTP_influence_as_tracer_mean_dist__nosed_allsizes_autumn_444,WWTP_influence_as_endpoints_mean_dist__nosed_allsizes_autumn_444,WWTP_influence_as_cumulated_residence__nosed_allsizes_autumn_444,WWTP_influence_as_mean_time_travelled__nosed_allsizes_autumn_444,WWTP_influence_as_tracer_mean_dist__sed_18µm_allseasons_444,WWTP_influence_as_endpoints_mean_dist__sed_18µm_allseasons_444,WWTP_influence_as_cumulated_residence__sed_18µm_allseasons_444,WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444
Schlei_S1,5414.98613787022,6805.94269947673,6311,187.847953216374,5090.50160227757,5759.45947561578,4482,172.552941176471,6705.46202449356,8795.31477472839,1800,138.289361702128,4839.08009276485,5080.9819944598,3151,132.953608247423,3884.09548882467,4014.5188166419,759,163.205128205128,4118.40855634187,4318.17334651049,337,147.52380952381,6668.09767138109,8682.85476963879,6585,140.466666666667,5061.34524835981,5123.46234013105,805,104.327586206897,3854.1289128451,3944.75967674665,757,124.41935483871,6153.66521633877,7391.67457708329,1227,156.316666666667,6612.05164160651,7345.44142749114,3508,135.372262773723,6705.46202449356,8795.31477472839,6411,142.875457875458,5414.98613787022,6805.94269947673,2197,184.993670886076,6986.96815403752,9497.13487355094,5184,141.04347826087,3884.09548882467,4014.5188166419,2399,182.977272727273,3730.05272033819,3804.87895012707,723,188.941176470588,5329.7786561546,5776.52471441493,3490,149.83908045977,5110.55520332438,5798.16255359692,5332,148.161290322581,3854.1289128451,3944.75967674665,2045,139.942857142857,7380.88553856802,11648.8283196107,1676,148.794392523364,6612.05164160651,7345.44142749114,3508,135.372262773723,5110.55520332438,5798.16255359692,1445,151.561403508772,3730.05272033819,3804.87895012707,200,199.6,5061.34524835981,5123.46234013105,3200,110.89552238806,7380.88553856802,11648.8283196107,1676,148.794392523364,6668.09767138109,8682.85476963879,6585,140.466666666667,6153.66521633877,7391.67457708329,1227,156.316666666667,6986.96815403752,9497.13487355094,5184,141.04347826087,5329.7786561546,5776.52471441493,1041,149.592105263158,4118.40855634187,4318.17334651049,878,195.695652173913,4839.08009276485,5080.9819944598,11142,136.888372093023
Schlei_S10,3396.87337831073,4686.97557062754,8291,41.3667781493868,2871.86687177858,3546.05687977692,15553,7.17817371937639,4246.04567425436,6293.26657518069,14146,11.5501113585746,2645.43586197181,2967.09857856696,15477,9.34409799554566,672.439626146468,836.430637526941,694159,66.6202672605791,923.567595212921,1221.98756541016,155614,34.9621380846325,4213.62036628051,6186.10891016524,25391,36.9933184855234,2756.75643255938,2845.03631407008,4869,6.07270693512304,643.834624143584,769.632615833035,694567,63.6792873051225,3646.29871765245,4879.464792464,9787,14.8864142538976,4221.34120401776,4988.93285968357,8176,9.13028953229399,4246.04567425436,6293.26657518069,25427,45.4788418708241,3396.87337831073,4686.97557062754,4841,10.025988700565,4552.0141792614,7000.16746653904,15640,46.1358574610245,672.439626146468,836.430637526941,795025,66.6202672605791,607.728262825576,665.544569402526,268456,61.609131403118,3004.14360101766,3413.90917825338,8241,16.4755011135857,3118.13364492998,3872.95951916204,7862,25.7603121516165,643.834624143584,769.632615833035,795100,63.6792873051225,4899.4457519555,9011.4020733945,7464,25.5311804008909,4221.34120401776,4988.93285968357,8176,9.13028953229399,3118.13364492998,3872.95951916204,4808,6.47909604519774,607.728262825576,665.544569402526,266020,58.880846325167,2756.75643255938,2845.03631407008,7937,23.8630289532294,4899.4457519555,9011.4020733945,7464,25.5311804008909,4213.62036628051,6186.10891016524,25391,36.9933184855234,3646.29871765245,4879.464792464,9787,14.8864142538976,4552.0141792614,7000.16746653904,15640,46.1358574610245,3004.14360101766,3413.90917825338,4896,4.79418344519016,923.567595212921,1221.98756541016,241449,41.543429844098,2645.43586197181,2967.09857856696,25847,38.0534521158129
Schlei_S10_15cm,3396.87337831073,4686.97557062754,8291,41.3667781493868,2871.86687177858,3546.05687977692,15553,7.17817371937639,4246.04567425436,6293.26657518069,14146,11.5501113585746,2645.43586197181,2967.09857856696,15477,9.34409799554566,672.439626146468,836.430637526941,694159,66.6202672605791,923.567595212921,1221.98756541016,155614,34.9621380846325,4213.62036628051,6186.10891016524,25391,36.9933184855234,2756.75643255938,2845.03631407008,4869,6.07270693512304,643.834624143584,769.632615833035,694567,63.6792873051225,3646.29871765245,4879.464792464,9787,14.8864142538976,4221.34120401776,4988.93285968357,8176,9.13028953229399,4246.04567425436,6293.26657518069,25427,45.4788418708241,3396.87337831073,4686.97557062754,4841,10.025988700565,4552.0141792614,7000.16746653904,15640,46.1358574610245,672.439626146468,836.430637526941,795025,66.6202672605791,607.728262825576,665.544569402526,268456,61.609131403118,3004.14360101766,3413.90917825338,8241,16.4755011135857,3118.13364492998,3872.95951916204,7862,25.7603121516165,643.834624143584,769.632615833035,795100,63.6792873051225,4899.4457519555,9011.4020733945,7464,25.5311804008909,4221.34120401776,4988.93285968357,8176,9.13028953229399,3118.13364492998,3872.95951916204,4808,6.47909604519774,607.728262825576,665.544569402526,266020,58.880846325167,2756.75643255938,2845.03631407008,7937,23.8630289532294,4899.4457519555,9011.4020733945,7464,25.5311804008909,4213.62036628051,6186.10891016524,25391,36.9933184855234,3646.29871765245,4879.464792464,9787,14.8864142538976,4552.0141792614,7000.16746653904,15640,46.1358574610245,3004.14360101766,3413.90917825338,4896,4.79418344519016,923.567595212921,1221.98756541016,241449,41.543429844098,2645.43586197181,2967.09857856696,25847,38.0534521158129
Schlei_S11,3125.41413124909,4361.3211818402,20841,62.0682352941177,2586.84032571357,3251.1139812106,21174,112.08275862069,3855.14831541687,5876.16322395497,12911,91.225,2399.92970761257,2734.7222157744,14753,81.7217391304348,985.320942231885,1084.2678639443,4952,129.126506024096,1064.81566293549,1234.40153186968,1456,111.644859813084,3826.03776507179,5774.51825325872,50619,77.5544332210999,2471.23233196738,2557.6718936548,4110,86.2210144927536,960.683334677402,1021.49975931536,3579,103.613924050633,3253.59444990377,4470.9618399152,21135,72.3533083645443,3840.41855860788,4585.30696874891,15496,68.8166666666667,3855.14831541687,5876.16322395497,51797,76.9607182940516,3125.41413124909,4361.3211818402,5664,100.769722814499,4162.03863788736,6578.76391597485,30662,69.5301478953356,985.320942231885,1084.2678639443,58095,139.60092449923,1021.095679188,1095.91106221363,7936,109.674757281553,2684.05362456435,3048.08919323433,22570,91.559375,2885.80172744663,3626.81150039314,16575,49.5368171021378,960.683334677402,1021.49975931536,53391,128.13405238829,4499.95851135672,8572.22086320079,15166,56.9716981132075,3840.41855860788,4585.30696874891,15496,68.8166666666667,2885.80172744663,3626.81150039314,4231,69.5134474327628,1021.095679188,1095.91106221363,1166,140.291666666667,2471.23233196738,2557.6718936548,17433,68.3680672268908,4499.95851135672,8572.22086320079,15166,56.9716981132075,3826.03776507179,5774.51825325872,50619,77.5544332210999,3253.59444990377,4470.9618399152,21135,72.3533083645443,4162.03863788736,6578.76391597485,30662,69.5301478953356,2684.05362456435,3048.08919323433,5522,119.230538922156,1064.81566293549,1234.40153186968,23288,120.788177339901,2399.92970761257,2734.7222157744,57682,68.5180586907449
Schlei_S13,3001.62563016761,4131.92438702217,10711,116.410437235543,2487.54182270382,3061.96385625521,8929,120.068692206077,3661.07947750403,5658.80278897826,10038,108.782389937107,2290.57956649903,2548.40233698748,13148,91.1059782608696,1582.64384981075,1648.74650599028,2494,113.386243386243,1590.71053087506,1699.43326381593,1366,123.595744680851,3630.85274050968,5554.98086075929,41379,109.983796296296,2324.61890259555,2357.3342787754,4867,83.8823529411765,1555.66243738536,1584.37696325453,4924,96.3440860215054,3065.92849054725,4265.23570688508,15020,109.19523099851,3642.71852889029,4335.64091837155,14129,90.8512820512821,3661.07947750403,5658.80278897826,40339,112.783564814815,3001.62563016761,4131.92438702217,2741,117.725409836066,3964.703290394,6355.58633002485,25319,95.1915393654524,1582.64384981075,1648.74650599028,27742,128.483516483517,1618.58657088145,1689.06505282077,6833,124.134078212291,2538.61387910532,2821.78060731483,16561,122.997218358832,2757.81134943119,3396.07086986975,16278,87.9595202398801,1555.66243738536,1584.37696325453,31409,124.263736263736,4303.00632828315,8375.53174167816,11190,91.8601398601399,3642.71852889029,4335.64091837155,14129,90.8512820512821,2757.81134943119,3396.07086986975,4316,92.0394431554525,1618.58657088145,1689.06505282077,574,120.8125,2324.61890259555,2357.3342787754,18054,82.4190620272315,4303.00632828315,8375.53174167816,11190,91.8601398601399,3630.85274050968,5554.98086075929,41379,109.983796296296,3065.92849054725,4265.23570688508,15020,109.19523099851,3964.703290394,6355.58633002485,25319,95.1915393654524,2538.61387910532,2821.78060731483,3396,120.757575757576,1590.71053087506,1699.43326381593,17265,145.054878048781,2290.57956649903,2548.40233698748,50855,90.4746760895171
Schlei_S14,3296.06341137985,4249.82168853438,2561,168.817307692308,2867.50357559298,3348.04417270347,1666,147.212307692308,3689.22383581234,5537.35543835057,2770,138.016427104723,2773.63880101406,3047.19171886489,1415,105.673387096774,2359.61539613985,2390.49173046203,344,129.941176470588,2311.03643794993,2378.063360335,112,139.1875,3672.39340229479,5463.64117267534,9494,131.657142857143,2738.58892050049,2805.27655346508,640,94.0927835051546,2346.27425985833,2346.95323446957,231,81.9807692307692,3174.69108842045,4228.74358284763,2734,143.671732522796,3658.47960628428,4287.17807675427,3445,151.567708333333,3689.22383581234,5537.35543835057,9499,133.745508982036,3296.06341137985,4249.82168853438,676,157.994011976048,3951.7192328522,6191.66136610204,6765,130.889438943894,2359.61539613985,2390.49173046203,1368,132.371681415929,2424.56006185571,2485.15911783021,571,149.560606060606,2853.7807580264,3032.62583691048,2334,148.727586206897,3190.11245221736,3785.09409254651,1596,130.820754716981,2346.27425985833,2346.95323446957,950,89.3297872340426,4259.8203244508,8096.1446554498,3320,135.603686635945,3658.47960628428,4287.17807675427,3445,151.567708333333,3190.11245221736,3785.09409254651,456,117.276785714286,2424.56006185571,2485.15911783021,146,136.766666666667,2738.58892050049,2805.27655346508,1825,98.9722222222222,4259.8203244508,8096.1446554498,3320,135.603686635945,3672.39340229479,5463.64117267534,9494,131.657142857143,3174.69108842045,4228.74358284763,2734,143.671732522796,3951.7192328522,6191.66136610204,6765,130.889438943894,2853.7807580264,3032.62583691048,580,132.779527559055,2311.03643794993,2378.063360335,520,139.9375,2773.63880101406,3047.19171886489,4836,109.713302752294
Schlei_S15,3495.10245205807,4378.67013891267,2113,179.475285171103,3099.75423714072,3542.23412589886,1451,171.728395061728,3784.06553983691,5551.73805858219,1969,165.737288135593,3039.09173407698,3311.41752408423,983,135.564853556485,2685.65235357576,2703.10019937042,294,163.596774193548,2622.4265196459,2673.76859520938,101,171.290322580645,3771.97260850489,5489.54372969117,6939,159.984375,2975.17843043459,3049.29039429031,304,118.833333333333,2676.77929649558,2666.24138877259,179,123.357142857143,3314.66600343784,4293.62728269197,1802,176.017699115044,3742.25602667512,4341.34381899105,2621,182.470175438597,3784.06553983691,5551.73805858219,7097,165.610921501706,3495.10245205807,4378.67013891267,638,178.693989071038,4023.53565772924,6180.7934465273,5295,162.551594746717,2685.65235357576,2703.10019937042,1016,159.988636363636,2760.92223726698,2813.93160894742,379,164.512195121951,3060.3973644418,3203.17167479121,1604,160.453551912568,3435.10381577535,4008.70957856519,1305,140.517441860465,2676.77929649558,2666.24138877259,633,115.661538461538,4319.0706179477,8020.24307406354,2674,161.102040816327,3742.25602667512,4341.34381899105,2621,182.470175438597,3435.10381577535,4008.70957856519,397,143.838983050847,2760.92223726698,2813.93160894742,120,178.75,2975.17843043459,3049.29039429031,1091,123.834532374101,4319.0706179477,8020.24307406354,2674,161.102040816327,3771.97260850489,5489.54372969117,6939,159.984375,3314.66600343784,4293.62728269197,1802,176.017699115044,4023.53565772924,6180.7934465273,5295,162.551594746717,3060.3973644418,3203.17167479121,445,157.449152542373,2622.4265196459,2673.76859520938,399,152.32,3039.09173407698,3311.41752408423,3394,137.850152905199
